Gram(0),Gram local multiply(0),Gram shift(0),Gram all-reduce(0),Gram all-gather(0),Gram packing(0),Gram all-to-all(0),Gram unpacking(0),Eigensolve(0),TTM(0),TTM local multiply(0),TTM packing(0),TTM reduce-scatter(0),TTM reduce(0),Gram(1),Gram local multiply(1),Gram shift(1),Gram all-reduce(1),Gram all-gather(1),Gram packing(1),Gram all-to-all(1),Gram unpacking(1),Eigensolve(1),TTM(1),TTM local multiply(1),TTM packing(1),TTM reduce-scatter(1),TTM reduce(1),Gram(2),Gram local multiply(2),Gram shift(2),Gram all-reduce(2),Gram all-gather(2),Gram packing(2),Gram all-to-all(2),Gram unpacking(2),Eigensolve(2),TTM(2),TTM local multiply(2),TTM packing(2),TTM reduce-scatter(2),TTM reduce(2),Gram(3),Gram local multiply(3),Gram shift(3),Gram all-reduce(3),Gram all-gather(3),Gram packing(3),Gram all-to-all(3),Gram unpacking(3),Eigensolve(3),TTM(3),TTM local multiply(3),TTM packing(3),TTM reduce-scatter(3),TTM reduce(3),Gram(4),Gram local multiply(4),Gram shift(4),Gram all-reduce(4),Gram all-gather(4),Gram packing(4),Gram all-to-all(4),Gram unpacking(4),Eigensolve(4),TTM(4),TTM local multiply(4),TTM packing(4),TTM reduce-scatter(4),TTM reduce(4),Total
12.2221,10.4298,0,1.78945,0,0,0,0,3.33947,1.18877,1.03705,0,0,0,1.9054,0.77862,0,0.659931,0,0.0290159,0.396908,0.0255426,9.00553,1.22875,0.0592678,0.0420243,0.285151,0,0.396236,0.0279989,0,0.327827,0,0.00128979,0.0337483,0.00165521,2.80233,0.352185,0.00528893,0,0,0.0279807,0.00619746,6.2922e-05,0,0.00613035,0,0,0,0,9.6775e-05,0.0724411,6.0118e-05,0,0,0,0.00069437,2.5306e-05,0,0.000481645,0,0,0.000176732,0,4.9558e-05,0.091852,0.000115381,0,0,0.000946744,32.6256
12.2216,10.374,0,1.84481,0,0,0,0,3.34016,1.22232,1.07129,0,0,0,1.87125,0.77544,0,0.605803,0,0.0287342,0.413378,0.0291377,9.00384,1.23119,0.0592802,0.0424782,0.285315,0,0.394793,0.0279119,0,0.327828,0,0.00126379,0.0324092,0.00164794,2.80485,0.352098,0.00533482,0,0,0.030241,0.00394195,5.8258e-05,0,0.00388087,0,0,0,0,9.5023e-05,0.0724448,5.9509e-05,0,0,0,0.000693708,3.1142e-05,0,0.000473003,0,0,0.000178567,0,4.9427e-05,0.0916085,0.000123711,0,0,0.000697048,32.6248
12.2218,10.4739,0,1.74536,0,0,0,0,3.35891,1.2174,1.08509,0,0,0,1.85669,0.776987,0,0.599443,0,0.0295957,0.408528,0.0277496,9.09812,1.14333,0.0592669,0.0435004,0.290358,0,0.391948,0.0278978,0,0.327595,0,0.00119813,0.0302584,0.00165101,2.81595,0.339768,0.00549221,0,0,0.0290745,0.00485819,6.1459e-05,0,0.00479314,0,0,0,0,8.2639e-05,0.0725179,8.9778e-05,0,0,0,0.000660903,2.5551e-05,0,0.000480717,0,0,0.000142714,0,4.488e-05,0.0917464,0.000123493,0,0,0.000832972,32.6255
12.2219,10.4653,0,1.75396,0,0,0,0,3.359,1.19219,1.06002,0,0,0,1.88191,0.776226,0,0.619381,0,0.0297516,0.411966,0.0292252,9.08407,1.15053,0.0592102,0.043571,0.284952,0,0.395359,0.027824,0,0.328558,0,0.00133563,0.032708,0.00158688,2.81042,0.346595,0.00548057,0,0,0.0310966,0.00292728,5.5877e-05,0,0.00286858,0,0,0,0,8.5503e-05,0.0724916,6.5158e-05,0,0,0,0.000684756,2.6586e-05,0,0.000490732,0,0,0.000153891,0,4.4957e-05,0.0917872,0.000127574,0,0,0.000869762,32.6255
12.2218,10.445,0,1.77421,0,0,0,0,3.35915,1.21519,1.08317,0,0,0,1.85871,0.774295,0,0.643956,0,0.0292128,0.368316,0.0273221,9.09855,1.13908,0.0591921,0.0434261,0.287147,0,0.393702,0.027786,0,0.329007,0,0.00125345,0.0307037,0.00156003,2.817,0.342574,0.00556985,0,0,0.032619,0.0013302,5.7338e-05,0,0.00127103,0,0,0,0,7.5479e-05,0.0725117,8.0629e-05,0,0,0,0.000665073,2.5044e-05,0,0.000490906,0,0,0.000138097,0,4.3586e-05,0.0918127,0.000125675,0,0,0.000897205,32.6255
12.2213,10.4705,0,1.74818,0,0,0,0,3.35954,1.18827,1.05653,0,0,0,1.88543,0.775222,0,0.646346,0,0.0297116,0.391431,0.0273749,9.06961,1.1675,0.0592411,0.0435459,0.286221,0,0.394067,0.0279867,0,0.327722,0,0.00123796,0.0321554,0.00163753,2.81693,0.342369,0.00567535,0,0,0.0322407,0.00162703,5.3877e-05,0,0.00157065,0,0,0,0,7.6065e-05,0.0725138,8.2976e-05,0,0,0,0.000663103,2.5158e-05,0,0.000490146,0,0,0.000136563,0,4.3553e-05,0.0920405,0.000129831,0,0,0.00111996,32.6253
12.2217,10.4853,0,1.73394,0,0,0,0,3.3515,1.22763,1.0875,0,0,0,1.85451,0.776087,0,0.625807,0,0.0288694,0.378457,0.0289263,9.08992,1.13756,0.0591763,0.0434932,0.279028,0,0.402268,0.027939,0,0.330297,0,0.00134132,0.0379014,0.00142494,2.81358,0.345709,0.0056148,0,0,0.0334233,0.000515355,5.3506e-05,0,0.00045971,0,0,0,0,9.4076e-05,0.0725106,8.0599e-05,0,0,0,0.000666674,2.4894e-05,0,0.000491991,0,0,0.000138677,0,4.3954e-05,0.0920464,0.000126281,0,0,0.0120526,32.6258
12.2218,10.4469,0,1.7724,0,0,0,0,3.34988,1.2234,1.08209,0,0,0,1.85971,0.775299,0,0.627553,0,0.0295679,0.381961,0.0290832,9.0811,1.1512,0.0591656,0.0435743,0.283789,0,0.396369,0.0279913,0,0.328207,0,0.00133168,0.0339755,0.00160327,2.80291,0.357329,0.0058349,0,0,0.0328137,0.000813182,5.6539e-05,0,0.00075422,0,0,0,0,9.3403e-05,0.072511,8.0621e-05,0,0,0,0.00066625,2.4912e-05,0,0.000490506,0,0,0.00014006,0,4.4006e-05,0.0919075,9.6609e-05,0,0,0.0119574,32.6257
12.2218,10.4621,0,1.75719,0,0,0,0,3.35174,1.20192,1.06217,0,0,0,1.87984,0.775036,0,0.6298,0,0.0297111,0.400381,0.0286036,9.09209,1.14391,0.0591992,0.0434553,0.287302,0,0.393534,0.027945,0,0.327676,0,0.00125375,0.0316909,0.00161648,2.81663,0.343671,0.00579103,0,0,0.0331632,0.000560678,5.6565e-05,0,0.000501817,0,0,0,0,9.2246e-05,0.0725116,8.0735e-05,0,0,0,0.000670989,2.5017e-05,0,0.00048945,0,0,0.000145519,0,4.3273e-05,0.091819,0.000122763,0,0,0.0118298,32.6256
12.2213,10.4454,0,1.77332,0,0,0,0,3.34988,1.22601,1.08468,0,0,0,1.8573,0.775018,0,0.640153,0,0.0294119,0.369101,0.0281062,9.09792,1.13841,0.0591652,0.043595,0.285553,0,0.394771,0.0278838,0,0.328848,0,0.00122942,0.0318833,0.00156994,2.81206,0.345824,0.00566918,0,0,0.0317655,0.00211699,5.3815e-05,0,0.00206075,0,0,0,0,9.348e-05,0.0725138,8.3337e-05,0,0,0,0.000661232,2.5636e-05,0,0.000487301,0,0,0.000139776,0,4.3349e-05,0.0918676,0.0001253,0,0,0.0118806,32.6251
12.222,10.3845,0,1.83477,0,0,0,0,3.34599,1.21292,1.06767,0,0,0,1.8747,0.776534,0,0.617252,0,0.0283212,0.405517,0.0299995,9.06351,1.17357,0.0592686,0.0435696,0.286991,0,0.39497,0.0280762,0,0.32769,0,0.00126451,0.0326198,0.00163931,2.79814,0.355681,0.0053238,0,0,0.0274253,0.00674499,6.1798e-05,0,0.0066791,0,0,0,0,9.3426e-05,0.072453,6.5653e-05,0,0,0,0.000679161,3.1615e-05,0,0.000425739,0,0,0.000210798,0,5.1406e-05,0.092042,0.000120368,0,0,0.00113545,32.6258
12.222,10.4059,0,1.81337,0,0,0,0,3.34253,1.20098,1.05258,0,0,0,1.88979,0.775339,0,0.627355,0,0.0295765,0.410443,0.0297292,9.06605,1.17058,0.0595089,0.0433867,0.286034,0,0.395706,0.028101,0,0.327594,0,0.00127682,0.0333899,0.00164486,2.79265,0.363381,0.00564292,0,0,0.0294014,0.00442661,6.1235e-05,0,0.00436266,0,0,0,0,8.1195e-05,0.0724655,6.3745e-05,0,0,0,0.000685566,3.2149e-05,0,0.000432958,0,0,0.000205672,0,5.1402e-05,0.092024,0.000124029,0,0,0.00111147,32.6258
12.222,10.416,0,1.80323,0,0,0,0,3.33627,1.19347,1.03864,0,0,0,1.90371,0.775233,0,0.641475,0,0.0297917,0.412429,0.027264,9.04256,1.18947,0.059309,0.043405,0.280912,0,0.399775,0.0279523,0,0.327453,0,0.00129486,0.0377652,0.00164842,2.79225,0.362449,0.00540073,0,0,0.0283333,0.00573846,5.5942e-05,0,0.00568013,0,0,0,0,9.9857e-05,0.0724514,6.3946e-05,0,0,0,0.000683726,2.6812e-05,0,0.000433886,0,0,0.000211722,0,4.9574e-05,0.091557,0.000132776,0,0,0.000636989,32.6253
12.2215,10.4175,0,1.8012,0,0,0,0,3.34213,1.18867,1.04002,0,0,0,1.90232,0.775383,0,0.640896,0,0.0299937,0.410855,0.0276023,9.0246,1.21161,0.0593936,0.0434589,0.285277,0,0.396328,0.028067,0,0.328054,0,0.00127946,0.0337045,0.00158893,2.79611,0.359661,0.00553287,0,0,0.0295618,0.00436121,5.3774e-05,0,0.00430464,0,0,0,0,0.00010909,0.0724457,6.5639e-05,0,0,0,0.000686053,3.0884e-05,0,0.000426739,0,0,0.000215245,0,4.9735e-05,0.0918516,0.000131159,0,0,0.00093071,32.6251
12.222,10.4222,0,1.79701,0,0,0,0,3.34622,1.18454,1.0395,0,0,0,1.90285,0.77805,0,0.615636,0,0.0300744,0.432133,0.0299927,9.05612,1.18036,0.0592403,0.0435006,0.287105,0,0.394944,0.0280322,0,0.328542,0,0.00128673,0.0318594,0.00157995,2.79817,0.360166,0.00547896,0,0,0.0317714,0.00216675,5.2821e-05,0,0.00211183,0,0,0,0,0.000107373,0.0724509,6.2154e-05,0,0,0,0.000685711,2.987e-05,0,0.000425934,0,0,0.000216544,0,5.0207e-05,0.0920163,0.000136161,0,0,0.00109322,32.6258
12.222,10.4158,0,1.80341,0,0,0,0,3.34426,1.20447,1.05744,0,0,0,1.88492,0.775963,0,0.625675,0,0.0289969,0.407354,0.0292149,9.03943,1.18268,0.0592365,0.042979,0.274011,0,0.411284,0.0280087,0,0.327537,0,0.00133834,0.0490364,0.00162437,2.78443,0.374293,0.00536505,0,0,0.0319154,0.00220308,5.4271e-05,0,0.00214648,0,0,0,0,9.5196e-05,0.0724634,6.1865e-05,0,0,0,0.000686235,3.0465e-05,0,0.000420987,0,0,0.000220593,0,5.0186e-05,0.0920675,0.000134966,0,0,0.00114561,32.6259
12.222,10.4203,0,1.79885,0,0,0,0,3.34322,1.18652,1.03861,0,0,0,1.90367,0.775269,0,0.637466,0,0.0298553,0.41619,0.027927,9.0595,1.16494,0.0591654,0.0432645,0.27754,0,0.405349,0.0278723,0,0.329979,0,0.00130415,0.0410953,0.00145393,2.79831,0.361251,0.00549803,0,0,0.0329306,0.00107908,5.3225e-05,0,0.00102389,0,0,0,0,9.0889e-05,0.0724624,6.0613e-05,0,0,0,0.000684103,2.9798e-05,0,0.000418915,0,0,0.000221742,0,5.1901e-05,0.0920712,9.8003e-05,0,0,0.0121138,32.6259
12.2215,10.3842,0,1.83446,0,0,0,0,3.34221,1.22474,1.07607,0,0,0,1.86626,0.774764,0,0.622995,0,0.027697,0.393627,0.0295259,9.06484,1.17037,0.0594571,0.0434203,0.284773,0,0.396926,0.0280796,0,0.327953,0,0.00131227,0.0343604,0.00159288,2.78321,0.375409,0.00565986,0,0,0.0316004,0.00216211,6.05e-05,0,0.00209898,0,0,0,0,0.000114318,0.0724423,6.3459e-05,0,0,0,0.000682292,2.7305e-05,0,0.000409579,0,0,0.000233536,0,5.1942e-05,0.0920581,0.000129228,0,0,0.012057,32.6254
12.2217,10.4031,0,1.81613,0,0,0,0,3.34978,1.21344,1.07203,0,0,0,1.86983,0.771183,0,0.565759,0,0.027517,0.462219,0.0285607,9.03608,1.21,0.0595711,0.0408942,0.299293,0,0.388055,0.0281274,0,0.327373,0,0.00127104,0.0261487,0.0016313,2.80348,0.355429,0.00590579,0,0,0.0317092,0.0016763,5.9825e-05,0,0.0016143,0,0,0,0,8.3976e-05,0.0724783,6.0757e-05,0,0,0,0.000694902,3.2138e-05,0,0.000406082,0,0,0.000245427,0,4.3496e-05,0.09188,9.0152e-05,0,0,0.0119316,32.6257
12.2218,10.3904,0,1.82879,0,0,0,0,3.35009,1.19018,1.049,0,0,0,1.89278,0.773675,0,0.578456,0,0.0296614,0.467877,0.0285917,9.04246,1.18392,0.0595431,0.0408369,0.278868,0,0.407783,0.0279515,0,0.328833,0,0.00134296,0.0446372,0.00153086,2.80492,0.353739,0.00561905,0,0,0.0314975,0.00248507,5.4164e-05,0,0.00242865,0,0,0,0,8.4306e-05,0.0724818,6.38e-05,0,0,0,0.000692445,3.3684e-05,0,0.000407764,0,0,0.000242208,0,4.3676e-05,0.0920314,0.00012202,0,0,0.0120406,32.6258
12.2217,10.4194,0,1.79977,0,0,0,0,3.33618,1.19116,1.0357,0,0,0,1.90617,0.776516,0,0.612077,0,0.0303404,0.441416,0.0292873,9.04351,1.18888,0.0673107,0.0365373,0.280773,0,0.400353,0.0281585,0,0.327594,0,0.00123691,0.0382827,0.00163714,2.8025,0.351529,0.00539934,0,0,0.027781,0.006282,5.7058e-05,0,0.00622157,0,0,0,0,7.7393e-05,0.0725043,8.2329e-05,0,0,0,0.000672362,2.7676e-05,0,0.000494683,0,0,0.000139062,0,4.2112e-05,0.0919122,0.000122383,0,0,0.000998705,32.6257
12.2212,10.404,0,1.81468,0,0,0,0,3.35139,1.17575,1.03557,0,0,0,1.90626,0.775285,0,0.631556,0,0.0301126,0.427102,0.0270545,9.02106,1.21515,0.0592191,0.0406538,0.28963,0,0.396437,0.0279983,0,0.327682,0,0.00125989,0.0344691,0.00160057,2.80254,0.353867,0.00573232,0,0,0.0297722,0.00400703,5.4373e-05,0,0.00394989,0,0,0,0,9.588e-05,0.0724886,8.2339e-05,0,0,0,0.000669549,2.8249e-05,0,0.00049424,0,0,0.00013574,0,4.2165e-05,0.0919009,9.1731e-05,0,0,0.00101728,32.6251
12.2217,10.41,0,1.80917,0,0,0,0,3.34167,1.18524,1.03546,0,0,0,1.90632,0.776614,0,0.611573,0,0.0300329,0.442929,0.0290383,9.01882,1.21924,0.059258,0.0406115,0.291804,0,0.394471,0.0280302,0,0.327392,0,0.00123318,0.032713,0.00164248,2.78267,0.373537,0.0055674,0,0,0.0289601,0.00489866,5.5261e-05,0,0.00484019,0,0,0,0,9.4051e-05,0.0725072,8.5249e-05,0,0,0,0.000669898,2.7056e-05,0,0.000494583,0,0,0.000137007,0,4.215e-05,0.0918005,0.000126626,0,0,0.00088076,32.6255
12.2218,10.4058,0,1.81343,0,0,0,0,3.3496,1.17685,1.03528,0,0,0,1.90656,0.775753,0,0.613449,0,0.0298838,0.441886,0.028791,9.0352,1.20176,0.0592018,0.0404001,0.290799,0,0.395562,0.0279266,0,0.328135,0,0.00124386,0.0332151,0.00160077,2.80476,0.353334,0.00563043,0,0,0.0309102,0.00290831,5.7455e-05,0,0.00284785,0,0,0,0,0.000101638,0.0724725,6.0438e-05,0,0,0,0.000698723,2.6643e-05,0,0.000493922,0,0,0.000164747,0,4.2319e-05,0.0918445,0.000133882,0,0,0.00092006,32.6256
12.2217,10.3915,0,1.8277,0,0,0,0,3.34944,1.19098,1.04914,0,0,0,1.89266,0.774992,0,0.633257,0,0.0295739,0.412625,0.0270435,9.02875,1.19919,0.0592747,0.0407749,0.282599,0,0.402884,0.0279688,0,0.328605,0,0.00129005,0.0400217,0.00154099,2.79969,0.358082,0.00567998,0,0,0.0319128,0.00170369,5.3927e-05,0,0.00164769,0,0,0,0,8.9141e-05,0.0724789,6.1329e-05,0,0,0,0.000695248,2.5823e-05,0,0.00049347,0,0,0.00016488,0,4.2938e-05,0.0918572,0.000128652,0,0,0.000938487,32.6256
12.2212,10.4067,0,1.81197,0,0,0,0,3.34451,1.18206,1.03521,0,0,0,1.90656,0.774969,0,0.614844,0,0.0306727,0.4402,0.0294699,9.03883,1.19919,0.0594649,0.0409256,0.29093,0,0.394675,0.0279693,0,0.327568,0,0.0012579,0.0327838,0.00163688,2.77691,0.382302,0.00576317,0,0,0.0318158,0.00173657,5.4459e-05,0,0.00167968,0,0,0,0,9.9476e-05,0.0724687,6.0718e-05,0,0,0,0.000694968,2.5077e-05,0,0.000492536,0,0,0.000166249,0,4.3067e-05,0.0919501,0.00012841,0,0,0.00103082,32.6252
12.2219,10.524,0,1.69515,0,0,0,0,3.34951,1.19962,1.05793,0,0,0,1.88443,0.774748,0,0.567125,0,0.0305289,0.462858,0.0290671,9.05618,1.18246,0.0591949,0.043106,0.29081,0,0.390365,0.0278704,0,0.329789,0,0.0013357,0.0262514,0.00148992,2.80534,0.353895,0.00564138,0,0,0.0327988,0.00103264,5.3291e-05,0,0.000977337,0,0,0,0,0.000100118,0.0724448,5.6659e-05,0,0,0,0.000697296,2.4746e-05,0,0.000487033,0,0,0.000172522,0,4.8195e-05,0.0919381,9.6359e-05,0,0,0.0119851,32.6257
12.2219,10.4856,0,1.73355,0,0,0,0,3.34671,1.23756,1.0931,0,0,0,1.84925,0.773127,0,0.574077,0,0.0266547,0.429265,0.0289137,9.05566,1.18531,0.0594013,0.0433973,0.291982,0,0.38786,0.0279723,0,0.327935,0,0.00147489,0.0252241,0.00162767,2.79741,0.361673,0.00546008,0,0,0.032747,0.00131162,5.2961e-05,0,0.00125619,0,0,0,0,0.000100055,0.072449,6.0085e-05,0,0,0,0.000693529,2.4595e-05,0,0.000486813,0,0,0.000170563,0,4.8331e-05,0.0919312,9.2111e-05,0,0,0.011982,32.6257
12.2219,10.5009,0,1.71823,0,0,0,0,3.35175,1.20991,1.07021,0,0,0,1.87211,0.775764,0,0.560348,0,0.0293638,0.458236,0.0295539,9.02899,1.21379,0.0592644,0.0432828,0.291528,0,0.38896,0.0279816,0,0.327493,0,0.00127671,0.0269326,0.00163054,2.79082,0.369021,0.00550161,0,0,0.0328735,0.00111646,5.7484e-05,0,0.00105666,0,0,0,0,0.000100304,0.0724471,5.7642e-05,0,0,0,0.000699105,2.7425e-05,0,0.00049154,0,0,0.000166728,0,4.6498e-05,0.0918403,0.000124057,0,0,0.0118471,32.6256
12.2213,10.5157,0,1.70295,0,0,0,0,3.34575,1.2017,1.0566,0,0,0,1.88576,0.773703,0,0.568894,0,0.0305899,0.463776,0.0288865,9.06005,1.18282,0.0592681,0.0433674,0.292029,0,0.387904,0.027929,0,0.328867,0,0.00134234,0.0246177,0.0015204,2.80458,0.353416,0.00548732,0,0,0.0319206,0.00212012,5.7761e-05,0,0.00206005,0,0,0,0,0.000101654,0.0724486,5.94e-05,0,0,0,0.000696331,2.7287e-05,0,0.000491284,0,0,0.000166696,0,4.6558e-05,0.091913,0.000119755,0,0,0.0119246,32.6252
12.2218,10.537,0,1.68211,0,0,0,0,3.34594,1.2017,1.05666,0,0,0,1.88562,0.775173,0,0.562037,0,0.0309334,0.468283,0.0296513,9.04698,1.1936,0.059333,0.0434344,0.291371,0,0.388754,0.0280751,0,0.32764,0,0.00125747,0.0265278,0.00161459,2.80535,0.348556,0.00527783,0,0,0.0277912,0.00639193,6.4837e-05,0,0.0063231,0,0,0,0,0.000104249,0.0724473,5.9634e-05,0,0,0,0.000694357,3.5371e-05,0,0.000408012,0,0,0.000238747,0,5.0066e-05,0.0920064,0.000118597,0,0,0.00109952,32.6258
12.2218,10.5025,0,1.71666,0,0,0,0,3.34891,1.21153,1.0693,0,0,0,1.87301,0.775266,0,0.561405,0,0.0304396,0.455822,0.0306142,9.01809,1.22567,0.0598689,0.043092,0.291789,0,0.387864,0.0282708,0,0.327245,0,0.00131076,0.0256541,0.00169175,2.80458,0.35152,0.00548244,0,0,0.0299877,0.00405756,5.3992e-05,0,0.00400044,0,0,0,0,9.4193e-05,0.0724601,6.0319e-05,0,0,0,0.000692461,2.6417e-05,0,0.000429232,0,0,0.000225336,0,5.0006e-05,0.0915748,0.000127056,0,0,0.00065934,32.6253
12.2218,10.5176,0,1.70151,0,0,0,0,3.35039,1.19716,1.05612,0,0,0,1.88621,0.774023,0,0.568006,0,0.0305598,0.464494,0.0287828,9.06011,1.17,0.0591124,0.0431066,0.281708,0,0.401965,0.0280854,0,0.32728,0,0.00136726,0.0399313,0.00163292,2.7954,0.359803,0.00516594,0,0,0.0293211,0.00510243,6.163e-05,0,0.0050379,0,0,0,0,0.000110266,0.0724457,6.2343e-05,0,0,0,0.00068697,2.7989e-05,0,0.000432413,0,0,0.000215554,0,4.8039e-05,0.0917988,0.000120593,0,0,0.000889294,32.6255
12.2213,10.5229,0,1.69567,0,0,0,0,3.35126,1.19643,1.05621,0,0,0,1.88605,0.775468,0,0.585347,0,0.0307685,0.452229,0.0264253,9.0612,1.17729,0.0592423,0.0434167,0.286763,0,0.392302,0.0279178,0,0.328276,0,0.00134177,0.0295581,0.00159691,2.80538,0.351982,0.00550051,0,0,0.0310081,0.00298711,5.4169e-05,0,0.00293018,0,0,0,0,9.5923e-05,0.0724618,6.2076e-05,0,0,0,0.000689983,3.8884e-05,0,0.000409713,0,0,0.000230135,0,4.8432e-05,0.0919113,0.000131249,0,0,0.000991148,32.6252
12.2215,10.4393,0,1.77975,0,0,0,0,3.34688,1.20502,1.06095,0,0,0,1.8808,0.776409,0,0.604266,0,0.0305503,0.42628,0.0286558,9.05201,1.19354,0.0592172,0.0411568,0.298794,0,0.388545,0.0278214,0,0.328822,0,0.00116401,0.025799,0.00159135,2.8185,0.340743,0.00572225,0,0,0.0318536,0.0018887,6.2808e-05,0,0.00182346,0,0,0,0,9.3835e-05,0.0724697,5.8111e-05,0,0,0,0.000698899,3.1155e-05,0,0.000418626,0,0,0.000237439,0,4.7018e-05,0.0919157,0.00013439,0,0,0.000992664,32.6257
12.2216,10.4268,0,1.79234,0,0,0,0,3.35214,1.21255,1.07331,0,0,0,1.86854,0.775253,0,0.644341,0,0.0305785,0.374057,0.0277809,9.05191,1.17725,0.0592893,0.041117,0.281023,0,0.402217,0.0280325,0,0.327494,0,0.0012954,0.0403817,0.00161811,2.81854,0.34074,0.00578253,0,0,0.031786,0.00191558,5.2952e-05,0,0.00186029,0,0,0,0,9.5988e-05,0.0724996,8.4373e-05,0,0,0,0.000667195,2.8755e-05,0,0.000433448,0,0,0.000193716,0,4.7087e-05,0.0988229,0.000131877,0,0,0.00790105,32.6326
12.2216,10.4389,0,1.78014,0,0,0,0,3.34685,1.20481,1.06073,0,0,0,1.88115,0.77458,0,0.639099,0,0.0305211,0.391792,0.0285577,9.04425,1.18875,0.0593129,0.041225,0.286054,0,0.397915,0.0279806,0,0.329936,0,0.00128907,0.034065,0.00144542,2.81686,0.34289,0.0058478,0,0,0.0325496,0.00111066,5.2268e-05,0,0.00105609,0,0,0,0,8.7977e-05,0.0724854,6.9685e-05,0,0,0,0.000684916,2.761e-05,0,0.000447436,0,0,0.00019911,0,4.2397e-05,0.092037,0.000127547,0,0,0.0120396,32.6258
12.221,10.4254,0,1.79316,0,0,0,0,3.35047,1.21505,1.0742,0,0,0,1.86772,0.775146,0,0.637604,0,0.0304034,0.379706,0.0283575,9.02576,1.20192,0.0592709,0.0408662,0.279843,0,0.404114,0.0279824,0,0.32804,0,0.00128987,0.041868,0.00159677,2.81458,0.344639,0.00601366,0,0,0.0321711,0.00138468,5.7699e-05,0,0.00132464,0,0,0,0,0.000102925,0.0724551,5.7611e-05,0,0,0,0.000703542,3.2458e-05,0,0.000440488,0,0,0.000218428,0,4.2402e-05,0.0988481,8.9167e-05,0,0,0.0188992,32.6321
12.2215,10.4327,0,1.78643,0,0,0,0,3.35306,1.21461,1.07595,0,0,0,1.86589,0.775413,0,0.645005,0,0.0309305,0.370429,0.0279077,9.04946,1.18322,0.0595251,0.0410711,0.284203,0,0.398944,0.0281089,0,0.327333,0,0.00129986,0.0370923,0.00163972,2.80782,0.352095,0.00585458,0,0,0.0323832,0.00122061,5.3334e-05,0,0.00116531,0,0,0,0,0.000112621,0.0724801,7.3783e-05,0,0,0,0.00068258,3.0721e-05,0,0.000439103,0,0,0.000205101,0,4.3394e-05,0.0919493,0.000124847,0,0,0.0119587,32.6257
12.2216,10.4262,0,1.79289,0,0,0,0,3.35209,1.21137,1.07209,0,0,0,1.86973,0.773799,0,0.641596,0,0.0303585,0.379264,0.0280679,9.03846,1.19361,0.0592019,0.0407706,0.285228,0,0.398645,0.0278595,0,0.329211,0,0.00129093,0.0354549,0.00149578,2.81623,0.34218,0.00577552,0,0,0.0316284,0.00202901,6.0593e-05,0,0.00196565,0,0,0,0,9.6867e-05,0.0724774,5.7584e-05,0,0,0,0.00070171,2.7777e-05,0,0.000436652,0,0,0.00022861,0,4.3362e-05,0.0988049,8.9569e-05,0,0,0.018857,32.6326
12.2215,10.4353,0,1.78376,0,0,0,0,3.35223,1.21561,1.07632,0,0,0,1.86554,0.776974,0,0.609289,0,0.0304959,0.40477,0.0290758,9.05589,1.18058,0.0670028,0.0366114,0.285003,0,0.39686,0.0281852,0,0.327386,0,0.00124927,0.0350254,0.0016357,2.80542,0.349941,0.00546976,0,0,0.0282402,0.00573477,6.4483e-05,0,0.00566636,0,0,0,0,0.000101111,0.0724998,8.6388e-05,0,0,0,0.000665894,2.7092e-05,0,0.000500622,0,0,0.00013022,0,4.4251e-05,0.0917736,0.00012375,0,0,0.00086141,32.6255
12.221,10.4034,0,1.81511,0,0,0,0,3.34958,1.23823,1.0964,0,0,0,1.84524,0.7753,0,0.631086,0,0.0286415,0.365463,0.0293624,9.00218,1.23403,0.0593301,0.0411845,0.286813,0,0.397493,0.0280141,0,0.327606,0,0.00127336,0.0356311,0.00162407,2.80575,0.352264,0.00566021,0,0,0.0306569,0.00316484,5.8903e-05,0,0.00310313,0,0,0,0,0.000106479,0.0724675,6.0673e-05,0,0,0,0.000694323,2.7496e-05,0,0.000500001,0,0,0.000158142,0,4.4462e-05,0.0917229,0.000122089,0,0,0.000811981,32.625
12.2218,10.377,0,1.84205,0,0,0,0,3.34613,1.20502,1.06026,0,0,0,1.88205,0.779278,0,0.638144,0,0.029308,0.392111,0.0272075,9.06811,1.17211,0.05914,0.0435201,0.288258,0,0.389146,0.0280167,0,0.327407,0,0.00129819,0.0272071,0.00160059,2.81612,0.340354,0.00513702,0,0,0.0299637,0.00448347,6.4825e-05,0,0.00441505,0,0,0,0,8.209e-05,0.0724779,7.6599e-05,0,0,0,0.000672007,2.6591e-05,0,0.000503228,0,0,0.000131663,0,4.479e-05,0.0916523,0.000123195,0,0,0.000737777,32.6254
12.2218,10.352,0,1.86703,0,0,0,0,3.35027,1.2234,1.08218,0,0,0,1.86014,0.777918,0,0.606994,0,0.0286408,0.399793,0.0294415,9.06278,1.17693,0.0591699,0.0436835,0.28806,0,0.38915,0.0278155,0,0.32843,0,0.00128761,0.0265269,0.00156398,2.81048,0.346259,0.00523878,0,0,0.0314769,0.00286359,5.7466e-05,0,0.00280361,0,0,0,0,8.6153e-05,0.0724581,6.134e-05,0,0,0,0.000690304,2.7213e-05,0,0.000502817,0,0,0.000148905,0,4.5055e-05,0.091678,0.000130299,0,0,0.000758958,32.6255
